document_id,text
page3-elem9,We can help.
page3-elem9,Authors:
page3-elem9,* Adam de Leeuw [https://www.linkedin.com/in/deleeuwa/]
page3-elem9,* Thomas Südbröcker [https://twitter.com/tsuedbroecker]
page3-elem9,* Alain Airom [https://twitter.com/AAairom]
page3-elem9,* Diwakar Tiwari [https://twitter.com/diwakarptiwari]
page3-elem9,* Vishal Ramani [https://www.linkedin.com/in/vishalramani/]
page3-elem9,* Niklas Heidloff [https://twitter.com/nheidloff]
page3-elem9,The post New Era of Software Development: Operations Automation [http://heidloff.net/article/new-era-software-development-automation-operations/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem0,IBM helps Partners to scale their Businesses.
page4-elem0,IBM Build Labs helps IBM partners to scale their businesses and to reach new markets.
page4-elem0,I am very proud that our team has produced two reference architectures to accomplish this:
page4-elem0,* Kubernetes Operators Reference Architecture [https://github.com/ibm/operator-sample-go]
page4-elem0,* Software as a Service (SaaS) Reference Architecture [https://github.com/IBM/multi-tenancy]
page4-elem0,This short video gives you more context.
page4-elem0,If you are interested in working with us reach us to me on Twitter or via the GitHub repos.
page4-elem0,The post IBM helps Partners to scale their Businesses [http://heidloff.net/article/ibm-helps-partners-to-scale-their-businesses/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem1,Home Improvements.
page4-elem1,Over the last two Corona years I have spent some time with home improvements on weekends.
page4-elem1,A lot of fun!
page4-elem1,Unfortunately I didn’t document all steps but the pictures below give an idea of the involved work.
page4-elem1,The post Home Improvements [http://heidloff.net/article/home-improvements/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem2,40 Blogs in 40 Days.
page4-elem2,Many IBM partners want to understand how to scale their offerings to reach new markets.
page4-elem2,Technically this often translates to two technologies: Kubernetes Operators and SaaS (Software as a Service).
page4-elem2,As I’m working with IBM partners my team has created several assets for our co-creation engagements.
page4-elem2,Below is the list of blogs about these topics.
page4-elem2,Over the last 40 (business) days I’ve written 40 blogs.
page4-elem2,As always thanks a lot for your feedback!
page4-elem2,Operators – Overview and Scenarios
page4-elem2,* Why you should build Kubernetes Operators [http://heidloff.net/article/why-you-should-build-kubernetes-operators/]
page4-elem2,* Day 2 Scenario: Automatically Archiving Data [http://heidloff.net/article/automatically-archiving-data-kubernetes-operators/]
page4-elem2,* Day 2 Scenario: Automatically Scaling of Applications [http://heidloff.net/article/scaling-applications-automatically-operators/]
page4-elem2,* The Kubernetes Operator Metamodel [http://heidloff.net/article/the-kubernetes-operator-metamodel/]
page4-elem2,Go based Operators
page4-elem2,* Creating and updating Resources [http://heidloff.net/article/updating-resources-kubernetes-operators/]
page4-elem2,* Deleting Resources [http://heidloff.net/article/deleting-resources-kubernetes-operators/]
page4-elem2,* Storing State of Resources with Conditions [http://heidloff.net/article/storing-state-status-kubernetes-resources-conditions-operators-go/]
page4-elem2,* Finding out the Kubernetes Versions and Capabilities [http://heidloff.net/article/finding-kubernetes-version-capabilities-operators/]
page4-elem2,* Configuring Webhooks [http://heidloff.net/article/configuring-webhooks-kubernetes-operators/]
page4-elem2,* Initialization and Validation Webhooks [http://heidloff.net/article/developing-initialization-validation-webhooks-kubernetes-operators/]
page4-elem2,* Converting Custom Resource Versions [http://heidloff.net/article/converting-custom-resource-versions-kubernetes-operators/]
page4-elem2,* Defining Dependencies [http://heidloff.net/article/defining-dependencies-kubernetes-operators/]
page4-elem2,* Exporting Metrics from Kubernetes Apps for Prometheus [http://heidloff.net/article/exporting-metrics-kubernetes-applications-prometheus/]
page4-elem2,* Accessing Kubernetes from Go Applications [http://heidloff.net/article/accessing-kubernetes-from-go-applications/]
page4-elem2,* How to build your own Database on Kubernetes [http://heidloff.net/article/how-to-build-your-own-database-on-kubernetes/]
page4-elem2,* Building Databases on Kubernetes with Quarkus [http://heidloff.net/quarkus/building-databases-kubernetes-quarkus/]
page4-elem2,* Manually deploying Operators to Kubernetes [http://heidloff.net/article/manually-deploying-operators-to-kubernetes/]
page4-elem2,* Deploying Operators with the Operator Lifecycle Manager [http://heidloff.net/article/deploying-operators-operator-lifecycle-manager-olm/]
page4-elem2,* Importing Go Modules in Operators [http://heidloff.net/article/importing-go-modules-kubernetes-operators/]
page4-elem2,* Accessing third Party Custom Resources in Go Operators [http://heidloff.net/article/accessing-third-party-custom-resources-go-operators/]
page4-elem2,* Using object-oriented Concepts in Golang based Operators [http://heidloff.net/article/object-oriented-concepts-golang/]
page4-elem2,Quarkus based Operators
page4-elem2,* Developing Quarkus and Web Applications locally [http://heidloff.net/article/developing-quarkus-and-web-application-locally/]
page4-elem2,* Developing and Debugging Kubernetes Operators in Java [http://heidloff.net/article/developing-debugging-kubernetes-operators-java/]
page4-elem2,* Accessing Kubernetes Resources from Java Operators [http://heidloff.net/article/accessing-kubernetes-resources-from-java-operators]
page4-elem2,* Leveraging third party Operators in Kubernetes Operators [http://heidloff.net/article/leveraging-third-party-operators-in-kubernetes-operators/]
page4-elem2,* Creating Database Schemas in Kubernetes Operators [http://heidloff.net/article/creating-database-schemas-kubernetes-operators/]
page4-elem2,* Resources to build Kubernetes Operators [http://heidloff.net/articles/resources-to-build-kubernetes-operators/]
page4-elem2,SaaS Reference Architecture and DevSecOps
page4-elem2,* New Open-Source Multi-Cloud Asset to build SaaS [http://heidloff.net/article/open-source-multi-cloud-assets-saas]
page4-elem2,* How to build SaaS for multiple Tenants [http://heidloff.net/article/how-to-build-saas-for-multiple-tenants/]
page4-elem2,* Accessing Postgres from Quarkus Containers via TLS [http://heidloff.net/article/accessing-postgres-from-quarkus-containers-via-tls/]
page4-elem2,* Typical Authentication Flow for Kubernetes Applications [http://heidloff.net/article/typical-authentication-flow-kubernetes-applications/]
page4-elem2,* Containerizing Web Applications [http://heidloff.net/article/containerizing-web-applications/]
page4-elem2,* Containerizing Quarkus Applications [http://heidloff.net/article/containerizing-quarkus-applications/]
page4-elem2,* DevSecOps for SaaS Reference Architecture on OpenShift [http://heidloff.net/article/devsecops-saas-reference-architecture-openshift/]
page4-elem2,* Tekton without Tekton in DevSecOps Pipelines [http://heidloff.net/article/tekton-without-tekton-devsecops-pipelines/]
page4-elem2,* Developing Serverless Toolchains [http://heidloff.net/article/developing-serverless-toolchains/]
page4-elem2,* Deploying Serverless SaaS with Serverless Toolchains [http://heidloff.net/article/deploying-serverless-saas-with-serverless-toolchains/]
page4-elem2,* Shift-Left Continuous Integration with DevSecOps Pipelines [http://heidloff.net/article/shift-left-continuous-integration-devsecops-pipelines/]
page4-elem2,* Change Evidence and Issue Management with DevSecOps [http://heidloff.net/article/change-evidence-issue-management-devsecops/]
page4-elem2,* Continuous Delivery with DevSecOps Reference Architecture [http://heidloff.net/article/continuous-delivery-ibm-devsecops-reference-architecture/]
page4-elem2,The post 40 Blogs in 40 Days [http://heidloff.net/article/40-blogs-in-40-days/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem3,Scaling Applications automatically with Operators.
page4-elem3,The real power or Kubernetes operators are not day 1 tasks like the initial deployments but the automation of day 2 operations.
page4-elem3,This article describes a sample operator that scales up an application automatically based on the number of API requests.
page4-elem3,The complete source code from this article is available in the ibm/operator-sample-go repo [https://github.com/IBM/operator-sample-go].
page4-elem3,The repo includes operator samples that demonstrate patterns and best practises.
page4-elem3,It also includes another day 2 sample scenario: Automatically Archiving Data with Kubernetes Operators [http://heidloff.net/article/automatically-archiving-data-kubernetes-operators/].
page4-elem3,The sample contains the following components:
page4-elem3,* Prometheus: Stores metrics from various sources and provides query capabilities
page4-elem3,* Sample microservice: Provides a /hello endpoint which exposes a counter to Prometheus
page4-elem3,* Application operator (core): Deploys the microservice
page4-elem3,* Application operator’s CronJob: Separate container which scales up the number of pod instances based on the amount of /hello invocations
page4-elem3,To set up and configure Prometheus check our my previous article Exporting Metrics from Kubernetes Apps for Prometheus [http://heidloff.net/article/exporting-metrics-kubernetes-applications-prometheus/].
page4-elem3,Below I focus on the implementation of the auto-scaler.
page4-elem3,The microservice has been implemented with Quarkus.
page4-elem3,It uses Eclipse MicroProfile to track the number of invocations (see code [https://github.com/IBM/operator-sample-go/blob/f130dc768df6d9178f6395690f508f0840e0b5ef/simple-microservice/src/main/java/net/heidloff/GreetingResource.java]).
page4-elem3,import org.eclipse.microprofile.config.inject.ConfigProperty;
page4-elem3,import org.eclipse.microprofile.metrics.annotation.Counted;
page4-elem3,@Path("/hello")
page4-elem3,public class GreetingResource {
page4-elem3,@ConfigProperty(name = "greeting.message")
page4-elem3,String message;
page4-elem3,@GET
page4-elem3,@Produces(MediaType.TEXT_PLAIN)
page4-elem3,@Counted(name = "countHelloEndpointInvoked" description = "How often /hello has been invoked")
page4-elem3,public String hello() {
page4-elem3,return String.format("Hello %s" message);
page4-elem3,To allow Prometheus to scrape these metrics a ServiceMonitor [https://github.com/IBM/operator-sample-go/blob/f130dc768df6d9178f6395690f508f0840e0b5ef/simple-microservice/kubernetes/service-monitor.yaml] is used.
page4-elem3,apiVersion: monitoring.coreos.com/v1
page4-elem3,kind: ServiceMonitor
page4-elem3,metadata:
page4-elem3,labels:
page4-elem3,app: myapplication
page4-elem3,name: myapplication-metrics-monitor
page4-elem3,namespace: application-beta
page4-elem3,spec:
page4-elem3,endpoints:
page4-elem3,- path: /q/metrics
page4-elem3,selector:
page4-elem3,matchLabels:
page4-elem3,app: myapplication
page4-elem3,With the Prometheus user interface queries to this data can be done.
page4-elem3,To develop the auto-scaler a separate image/container is used.
page4-elem3,This container is an extension to the application controller.
page4-elem3,The application controller sets up a CronJob for the auto-scaler container so that it is run on a scheduled basis.
page4-elem3,The CronJob [https://github.com/IBM/operator-sample-go/blob/f130dc768df6d9178f6395690f508f0840e0b5ef/operator-application-scaler/kubernetes/cronjob.yaml] that is created by the controller looks like this.
page4-elem3,Note that the application name and namespace are passed in as parameter.
page4-elem3,apiVersion: batch/v1
page4-elem3,kind: CronJob
page4-elem3,metadata:
page4-elem3,name: application-scaler
page4-elem3,namespace: operator-application-system
page4-elem3,spec:
page4-elem3,schedule: "0 * * * *"
page4-elem3,jobTemplate:
page4-elem3,spec:
page4-elem3,template:
page4-elem3,spec:
page4-elem3,containers:
page4-elem3,- name: application-scale
page4-elem3,image: docker.io/nheidloff/operator-application-scaler:v1.0.2
page4-elem3,imagePullPolicy: IfNotPresent
page4-elem3,env:
page4-elem3,- name: APPLICATION_RESOURCE_NAME
page4-elem3,value: "application"
page4-elem3,- name: APPLICATION_RESOURCE_NAMESPACE
page4-elem3,value: "application-beta"
page4-elem3,restartPolicy: OnFailure
page4-elem3,The implementation [https://github.com/IBM/operator-sample-go/blob/f130dc768df6d9178f6395690f508f0840e0b5ef/operator-application-scaler/scaler/scaler.go] of the actual auto-scaler is trivial.
page4-elem3,I’ve used the Prometheus Go client library [https://github.com/prometheus/client_golang/].
page4-elem3,Note that this library is still considered experimental.
page4-elem3,Alternatively you can use the Prometheus HTTP API [https://prometheus.io/docs/prometheus/latest/querying/api/].
page4-elem3,prometheusAddress := "http://prometheus-operated.monitoring:9090"
page4-elem3,queryAmountHelloEndpointInvocations := "application_net_heidloff_GreetingResource_countHelloEndpointInvoked_total"
page4-elem3,client err := api.NewClient(api.Config{
page4-elem3,Address: prometheusAddress
page4-elem3,})
page4-elem3,if err != nil {
page4-elem3,os.Exit(1)
page4-elem3,v1api := v1.NewAPI(client)
page4-elem3,ctx cancel := context.WithTimeout(context.Background() 10*time.Second)
page4-elem3,defer cancel()
page4-elem3,result warnings err := v1api.Query(ctx queryAmountHelloEndpointInvocations time.Now())
page4-elem3,if err != nil {
page4-elem3,os.Exit(1)
page4-elem3,resultVector conversionSuccessful := (result).
page4-elem3,(model.Vector)
page4-elem3,if conversionSuccessful == true {
page4-elem3,if resultVector.Len() > 0 {
page4-elem3,firstElement := resultVector[0]
page4-elem3,if firstElement.Value > 5 {
page4-elem3,// Note: '5' is only used for demo purposes
page4-elem3,scaleUp()
page4-elem3,To learn more about operator patterns and best practices check out the repo operator-sample-go [https://github.com/IBM/operator-sample-go].
page4-elem3,The instructions how to run the auto-scaler demo are in the documentation [https://github.com/IBM/operator-sample-go/blob/f130dc768df6d9178f6395690f508f0840e0b5ef/operator-application-scaler/README.md].
page4-elem3,The post Scaling Applications automatically with Operators [http://heidloff.net/article/scaling-applications-automatically-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem4,Exporting Metrics from Kubernetes Apps for Prometheus.
page4-elem4,Operators automate day 2 operations for Kubernetes based software.
page4-elem4,Operators need to know the state of their operands.
page4-elem4,One way to find out the state is to check metrics information stored in Prometheus.
page4-elem4,This article describes how to export metrics from applications running on Kubernetes to make them accessible by Prometheus.
page4-elem4,The complete source code from this article is available in the ibm/operator-sample-go [https://github.com/IBM/operator-sample-go] repo.
page4-elem4,The repo includes operator samples that demonstrate patterns and best practises.
page4-elem4,Let’s look how Prometheus can be deployed on Kubernetes and how Go and Java based applications can export metrics so that Prometheus is able to read and store it.
page4-elem4,1.
page4-elem4,Setup of Prometheus
page4-elem4,An easy way to install Prometheus is to utilize the Prometheus operator [https://operatorhub.io/operator/prometheus].
page4-elem4,Before it can be installed the Operator Lifecycle Manager (OLM) needs to be deployed.
page4-elem4,When you develop operators with the Operator SDK [https://sdk.operatorframework.io/] it is possible to deploy OLM with just one command:
page4-elem4,$ operator-sdk olm install
page4-elem4,or
page4-elem4,$ curl -sL https://github.com/operator-framework/operator-lifecycle-manager/releases/download/v0.20.0/install.sh | bash -s v0.20.0
page4-elem4,Next the Prometheus operator can be installed.
page4-elem4,$ kubectl create -f https://operatorhub.io/install/prometheus.yaml
page4-elem4,2.
page4-elem4,Configuration of Prometheus
page4-elem4,To set up the actual Prometheus instance on Kubernetes RBAC access rights need to be defined.
page4-elem4,Read the documentation [https://book.kubebuilder.io/reference/metrics.html] for details.
page4-elem4,In summary the following four files handle the minimal setup.
page4-elem4,* service-account.yaml [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/prometheus/prometheus/service-account.yaml]
page4-elem4,* cluster-role.yaml [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/prometheus/prometheus/cluster-role.yaml]
page4-elem4,* cluster-role-binding.yaml [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/prometheus/prometheus/cluster-role-binding.yaml]
page4-elem4,* prometheus.yaml [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/prometheus/prometheus/prometheus.yaml]
page4-elem4,3.
page4-elem4,Linkage between Prometheus and custom Applications
page4-elem4,Applications can export data in the format Prometheus expects.
page4-elem4,The applications don’t push this data but they provide endpoints that Prometheus pulls on a scheduled basis.
page4-elem4,To tell Prometheus these endpoints the custom resource ‘ServiceMonitor’ is used.
page4-elem4,Here is a simple sample [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/simple-microservice/kubernetes/service-monitor.yaml].
page4-elem4,The trick is the correct usage of labels and selectors.
page4-elem4,The selector in the service monitor finds the appropriate service.
page4-elem4,The selector in the service links to pods.
page4-elem4,apiVersion: monitoring.coreos.com/v1
page4-elem4,kind: ServiceMonitor
page4-elem4,metadata:
page4-elem4,labels:
page4-elem4,app: myapplication
page4-elem4,name: myapplication-metrics-monitor
page4-elem4,namespace: application-beta
page4-elem4,spec:
page4-elem4,endpoints:
page4-elem4,- path: /q/metrics
page4-elem4,selector:
page4-elem4,matchLabels:
page4-elem4,app: myapplication
page4-elem4,When building operators with the Operator SDK the SDK creates this service monitor [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/operator-application/config/prometheus/monitor.yaml] automatically.
page4-elem4,All you need to do is to uncomment one line [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/operator-application/config/default/kustomization.yaml#L24-L25].
page4-elem4,4.
page4-elem4,Writing Metrics
page4-elem4,There are several libraries and frameworks for different languages available.
page4-elem4,Here is a sample [https://github.com/IBM/operator-sample-go/blob/2a00d28cd40bf0c877589feb3fc636a7fa1e69f9/operator-application/controllers/application/controller.go#L23-L33] how to write metrics from a Golang application.
page4-elem4,import (
page4-elem4,"github.com/prometheus/client_golang/prometheus"
page4-elem4,var countReconcileLaunched = prometheus.NewCounter(
page4-elem4,prometheus.CounterOpts{
page4-elem4,Name: "reconcile_launched_total"
page4-elem4,Help: "reconcile_launched_total"
page4-elem4,}
page4-elem4,func (reconciler *ApplicationReconciler) Reconcile(ctx context.Context req ctrl.Request) (ctrl.Result error) {
page4-elem4,countReconcileLaunched.Inc()
page4-elem4,...
page4-elem4,To learn more about operator patterns and best practices check out the repo operator-sample-go [https://github.com/IBM/operator-sample-go].
page4-elem4,The repo shows how to export metrics from a Quarkus application and a Go based operator.
page4-elem4,The screenshot shows the two registered service monitors.
page4-elem4,Finally the data can be queried for example in the Prometheus user interface.
page4-elem4,The post Exporting Metrics from Kubernetes Apps for Prometheus [http://heidloff.net/article/exporting-metrics-kubernetes-applications-prometheus/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem5,Why you should build Kubernetes Operators.
page4-elem5,Operators are a powerful technology to automate operations of software in Kubernetes clusters.
page4-elem5,This article describes scenarios when operators should be used and which value they provide.
page4-elem5,There are multiple technologies to install and operate software in Kubernetes: kubectl oc Helm Kustomize CI/CD GitOps operators and more.
page4-elem5,As always the answer to the question when to use what is: It depends.
page4-elem5,Let me share my top three reasons why to use operators.
page4-elem5,Top three Reasons to use Operators:
page4-elem5,1.
page4-elem5,Automation of Day 2 Operations
page4-elem5,* Autopilot and Self-Healing
page4-elem5,* Predictive analytics
page4-elem5,2.
page4-elem5,Reusability of Software
page4-elem5,* Hubs and Marketplaces
page4-elem5,* Internal and external multi-tenancy Applications
page4-elem5,3.
page4-elem5,Leverage of the Kubernetes Community
page4-elem5,* Ecosystem Tools and Offerings
page4-elem5,* Industry Standard
page4-elem5,1.
page4-elem5,Automation of Day 2 Operations
page4-elem5,The main purpose of operators is to automate operations.
page4-elem5,While this sounds obvious often there is a perception that operators are only another way to deploy software.
page4-elem5,The key value of operators is to make operations of software as seamless as possible.
page4-elem5,I often think of operators as the next best way after Software as as Service (SaaS) to easily manage software running in our own clusters.
page4-elem5,Kubernetes operators are capable to automate the expensive and error likely human operations.
page4-elem5,Features like autopilot and self-healing are great scenarios.
page4-elem5,For example databases can be archived automatically software can automatically be scaled up and down and missing resources can be recreated when they have been deleted by mistake or in catastrophic events.
page4-elem5,It’s even possible to predict failures before they happen and to take appropriate actions.
page4-elem5,These automations work for all types of workloads (stateful and stateless) and all types of Kubernetes resources (compute storage network).
page4-elem5,All business specific automation functionality can be bundled in one operator component rather than using a diverse set of tools.
page4-elem5,2.
page4-elem5,Reusability of Software
page4-elem5,Another benefit of operators is the reusability of software.
page4-elem5,With operators software and libraries can be bundled so that it can be used in different contexts.
page4-elem5,This approach is different from CI/CD pipelines where software is deployed more frequently specifically for one application.
page4-elem5,Software providers can expose their operators in various catalogs hubs and marketplaces like OperatorHub.io Red Hat Marketplace the integrated OperatorHub in OpenShift etc. This allows them to reach new markets and to promote their software.
page4-elem5,While catalogs like OperatorHub.io are primarily used to increase awareness marketplaces like Red Hat Marketplace provide commercialization options.
page4-elem5,Additionally operators can be utilized to share software within companies and to share software with specific clients.
page4-elem5,In this scenario operators can be published in internal catalogs or they can be directly deployed to clusters.
page4-elem5,3.
page4-elem5,Leverage of the Kubernetes Community
page4-elem5,Kubernetes is the de-facto standard how to run software in the cloud.
page4-elem5,There is a huge ecosystem supporting Kubernetes providing samples tools and commercial offerings and more.
page4-elem5,Operators leverage this community since they are a natural and Kubernetes-native way to extend Kubernetes.
page4-elem5,Operators are not only used to manage third-party resources but they are also used internally.
page4-elem5,Because operators base on the Kubernetes model existing development tools CLIs monitoring tools etc. can be used.
page4-elem5,Kubernetes provides proven and established industry standards how to define deploy and operate software.
page4-elem5,For example for production workloads a declarative approach is employed (e.g. GitOps ready) custom resources can be defined and standard CLIs and data formats (yaml json) are used.
page4-elem5,It is not necessary to learn and utilize proprietary functionality.
page4-elem5,What’s next?
page4-elem5,To learn more about operator patterns and best practices check out the ibm/operator-sample-go [https://github.com/IBM/operator-sample-go] repo.
page4-elem5,The repo comes with two typical operators for stateless and stateful workloads samples how to implement autopilot functionality and documentation.
page4-elem5,The post Why you should build Kubernetes Operators [http://heidloff.net/article/why-you-should-build-kubernetes-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem6,Accessing Kubernetes from Go Applications.
page4-elem6,When developing auto-pilot capabilities in Kubernetes operators often CronJobs and Jobs are used to automate operations.
page4-elem6,This article describes how to implement such jobs with Golang.
page4-elem6,The complete source code from this article is available in the ibm/operator-sample-go [https://github.com/IBM/operator-sample-go/tree/main/operator-database-backup] repo.
page4-elem6,My previous article Automatically Archiving Data with Kubernetes Operators [http://heidloff.net/article/automatically-archiving-data-kubernetes-operators/] describes an auto pilot sample scenario to back up data on a scheduled basis.
page4-elem6,The code [https://github.com/IBM/operator-sample-go/blob/0b46e5ee18b892293ce2ff2eb565ea9500de298b/operator-database-backup/backup/backup.go] of the backup job is pretty straight forward.
page4-elem6,I’ve implemented a Go image with the following functionality.
page4-elem6,* Get the database backup resource from Kubernetes
page4-elem6,* Validate input environment variables
page4-elem6,* Read data from the database system
page4-elem6,* Write data to object storage
page4-elem6,* Write status as conditions in database backup resource
page4-elem6,Dockerfile
page4-elem6,To package up the Go application I’ve defined the following Dockerfile [https://github.com/IBM/operator-sample-go/blob/64dac7d036ce81b9ceba3e1dd2dd1f1c83cd2968/operator-database-backup/Dockerfile].
page4-elem6,Some notes:
page4-elem6,* Uses two stages one for build and one for runtime
page4-elem6,* The Go dependencies are downloaded first to cache them in an image layer
page4-elem6,* With the parameter ‘GOOS=linux’ the application is built for Linux
page4-elem6,* Uses Red Hat’s UBI image for example in order to also run on OpenShift
page4-elem6,* The compiled ‘app’ file is a program that ends after it’s done (not a web server)
page4-elem6,FROM golang:1.18.0 AS builder
page4-elem6,WORKDIR /app
page4-elem6,COPY go.mod ./
page4-elem6,COPY go.sum ./
page4-elem6,RUN go mod download
page4-elem6,COPY main.go ./
page4-elem6,COPY backup ./backup/
page4-elem6,RUN CGO_ENABLED=0 GOOS=linux go build -a -o app .
page4-elem6,FROM registry.access.redhat.com/ubi8/ubi-micro:8.5-833
page4-elem6,WORKDIR /
page4-elem6,COPY --from=builder /app /
page4-elem6,CMD ["./app"]
page4-elem6,Access to Kubernetes
page4-elem6,Jobs that execute work on behalf of operators usually have to access Kubernetes built-in and custom resources.
page4-elem6,For example jobs need to store the output of the jobs in the ‘status.conditions’ field of custom resources.
page4-elem6,Operators built with the Operator SDK provide convenience functionality to get an instance of the Kubernetes client to access resources in clusters.
page4-elem6,Go applications that are not operators can use the same library but the initialization is slightly different.
page4-elem6,Let’s take a look at the code [https://github.com/IBM/operator-sample-go/blob/64dac7d036ce81b9ceba3e1dd2dd1f1c83cd2968/operator-database-backup/backup/backup_resource.go].
page4-elem6,import (
page4-elem6,databaseoperatorv1alpha1 "github.com/ibm/operator-sample-go/operator-database/api/v1alpha1"
page4-elem6,"k8s.io/apimachinery/pkg/runtime"
page4-elem6,"k8s.io/apimachinery/pkg/runtime/schema"
page4-elem6,"k8s.io/client-go/rest"
page4-elem6,"k8s.io/client-go/tools/clientcmd"
page4-elem6,"sigs.k8s.io/controller-runtime/pkg/client"
page4-elem6,"sigs.k8s.io/controller-runtime/pkg/scheme"
page4-elem6,func getBackupResource() error {
page4-elem6,config err := rest.InClusterConfig()
page4-elem6,if err != nil {
page4-elem6,kubeconfig := filepath.Join(
page4-elem6,os.Getenv("HOME") ".kube" "config"
page4-elem6,fmt.Println("Using kubeconfig file: " kubeconfig)
page4-elem6,config err = clientcmd.BuildConfigFromFlags("" kubeconfig)
page4-elem6,if err != nil {
page4-elem6,return err
page4-elem6,var GroupVersion = schema.GroupVersion{Group: "database.sample.third.party" Version: "v1alpha1"}
page4-elem6,var SchemeBuilder = &scheme.Builder{GroupVersion: GroupVersion}
page4-elem6,var databaseOperatorScheme *runtime.Scheme
page4-elem6,databaseOperatorScheme err = SchemeBuilder.Build()
page4-elem6,...
page4-elem6,err = databaseoperatorv1alpha1.AddToScheme(databaseOperatorScheme)
page4-elem6,...
page4-elem6,kubernetesClient err = client.New(config client.Options{Scheme: databaseOperatorScheme})
page4-elem6,...
page4-elem6,databaseBackupResource = &databaseoperatorv1alpha1.DatabaseBackup{}
page4-elem6,err = kubernetesClient.Get(applicationContext types.NamespacedName{Name: backupResourceName Namespace: namespace} databaseBackupResource)
page4-elem6,...
page4-elem6,return nil
page4-elem6,To get an instance of the controller-runtime client a rest.Config object is needed.
page4-elem6,When running in clusters this config can be read via the API rest.InClusterConfig().
page4-elem6,When running locally the config can be read from the local file $Home/.kube/config.
page4-elem6,If you want to access resource definitions defined by a controller (other image and other Go package) you can import [http://heidloff.net/article/importing-go-modules-kubernetes-operators/] them.
page4-elem6,In the example above the custom resource definition ‘DatabaseBackup’ from the ‘operator-database’ project is used to access database backup resources.
page4-elem6,To learn more about operator patterns and best practices check out the repo operator-sample-go [https://github.com/IBM/operator-sample-go].
page4-elem6,The post Accessing Kubernetes from Go Applications [http://heidloff.net/article/accessing-kubernetes-from-go-applications/] appeared first on Niklas Heidloff [http://heidloff.net].
page4-elem7,Automatically Archiving Data with Kubernetes Operators.
page4-elem7,Kubernetes operators allow the automation of day 2 operational tasks.
page4-elem7,A good example is the automatic archiving of data.
page4-elem7,This article describes how data from a simple database can be archived automatically in S3 buckets using CronJobs Jobs and custom resources.
page4-elem7,The complete source code from this article is available in the ibm/operator-sample-go [https://github.com/IBM/operator-sample-go/tree/43ec9d7e16f97b11ce4aa5b64d2e9a9ce0a9fde9/database-service] repo.
page4-elem7,The repo comes with a simple implementation of a database system which can be deployed on Kubernetes.
page4-elem7,Data is persisted in JSON files as outlined in the previous article Building Databases on Kubernetes with Quarkus [http://Building Databases on Kubernetes with Quarkus].
page4-elem7,To allow operators to backup data automatically you need a custom resource definition first which defines when to do backups and where to store the data.
page4-elem7,We’ve created a custom resource ‘DatabaseBackup [https://github.com/IBM/operator-sample-go/blob/8ce338d65d2cc9f8db437e3aa635f94a45156922/operator-database/config/samples/database.sample_v1alpha1_databasebackup.yaml]‘ with this information.
page4-elem7,We use buckets from IBM Cloud Object Storage.
page4-elem7,apiVersion: database.sample.third.party/v1alpha1
page4-elem7,kind: DatabaseBackup
page4-elem7,metadata:
page4-elem7,name: databasebackup-manual
page4-elem7,namespace: database
page4-elem7,spec:
page4-elem7,repos:
page4-elem7,- name: ibmcos-repo
page4-elem7,type: ibmcos
page4-elem7,secretName: ibmcos-repo
page4-elem7,serviceEndpoint: "https://s3.fra.eu.cloud-object-storage.appdomain.cloud"
page4-elem7,authEndpoint: "https://iam.cloud.ibm.com/identity/token"
page4-elem7,bucketNamePrefix: "database-backup-"
page4-elem7,manualTrigger:
page4-elem7,enabled: true
page4-elem7,time: "2022-12-15T02:59:43.1Z"
page4-elem7,repo: ibmcos-repo
page4-elem7,scheduledTrigger:
page4-elem7,enabled: false
page4-elem7,schedule: "0 * * * *"
page4-elem7,repo: ibmcos-repo
page4-elem7,In order to run the backups on a scheduled basis we use Kubernetes CronJobs.
page4-elem7,This makes also sense since the backup tasks can take quite some time for large datasets.
page4-elem7,The CronJob [https://github.com/IBM/operator-sample-go/blob/8ce338d65d2cc9f8db437e3aa635f94a45156922/operator-database-backup/kubernetes/cronjob.yaml] could be applied manually but a cleaner design is to let operators do this.
page4-elem7,Secrets like the HMAC secret should also be moved to Kubernetes secrets (or security tools).
